district,name,state,statename,timestamp,dataname,data
240,Arwal,10,Bihar,29-05-2020,Deaths,0
239,Jehanabad,10,Bihar,29-05-2020,Deaths,2
216,Muzaffarpur,10,Bihar,29-05-2020,Deaths,0
213,Madhepura,10,Bihar,29-05-2020,Deaths,0
209,Araria,10,Bihar,29-05-2020,Deaths,0
208,Supaul,10,Bihar,29-05-2020,Deaths,0
207,Madhubani,10,Bihar,29-05-2020,Deaths,0
211,Purnia,10,Bihar,29-05-2020,Deaths,0
210,Kishanganj,10,Bihar,29-05-2020,Deaths,0
235,Aurangabad,10,Bihar,29-05-2020,Deaths,0
241,North  District,11,Sikkim,29-05-2020,Deaths,0
242,West District,11,Sikkim,29-05-2020,Deaths,0
243,South District,11,Sikkim,29-05-2020,Deaths,0
244,East District,11,Sikkim,29-05-2020,Deaths,0
249,Upper Subansiri,12,Arunachal Pradesh,29-05-2020,Deaths,0
260,Anjaw,12,Arunachal Pradesh,29-05-2020,Deaths,0
253,Changlang,12,Arunachal Pradesh,29-05-2020,Deaths,0
245,Tawang,12,Arunachal Pradesh,29-05-2020,Deaths,0
248,Papum Pare,12,Arunachal Pradesh,29-05-2020,Deaths,0
254,Tirap,12,Arunachal Pradesh,29-05-2020,Deaths,0
251,East Siang,12,Arunachal Pradesh,29-05-2020,Deaths,0
256,Kurung Kumey,12,Arunachal Pradesh,29-05-2020,Deaths,0
255,Lower Subansiri,12,Arunachal Pradesh,29-05-2020,Deaths,0
247,East Kameng,12,Arunachal Pradesh,29-05-2020,Deaths,0
246,West Kameng,12,Arunachal Pradesh,29-05-2020,Deaths,0
763,Kra Daadi,12,Arunachal Pradesh,29-05-2020,Deaths,0
762,Namsai,12,Arunachal Pradesh,29-05-2020,Deaths,0
761,Longding,12,Arunachal Pradesh,29-05-2020,Deaths,0
252,Upper Siang,12,Arunachal Pradesh,29-05-2020,Deaths,0
250,West Siang,12,Arunachal Pradesh,29-05-2020,Deaths,0
257,Upper Dibang Valley,12,Arunachal Pradesh,29-05-2020,Deaths,0
258,Lower Dibang Valley,12,Arunachal Pradesh,29-05-2020,Deaths,0
764,Siang,12,Arunachal Pradesh,29-05-2020,Deaths,0
261,Mon,13,Nagaland,29-05-2020,Deaths,0
268,Longleng,13,Nagaland,29-05-2020,Deaths,0
262,Mokokchung,13,Nagaland,29-05-2020,Deaths,0
267,Tuensang,13,Nagaland,29-05-2020,Deaths,0
269,Kiphire,13,Nagaland,29-05-2020,Deaths,0
271,Peren,13,Nagaland,29-05-2020,Deaths,0
264,Wokha,13,Nagaland,29-05-2020,Deaths,0
263,Zunheboto,13,Nagaland,29-05-2020,Deaths,0
266,Phek,13,Nagaland,29-05-2020,Deaths,0
265,Dimapur,13,Nagaland,29-05-2020,Deaths,0
770,Kamjong,14,Manipur,29-05-2020,Deaths,0
272,Senapati,14,Manipur,29-05-2020,Deaths,0
273,Tamenglong,14,Manipur,29-05-2020,Deaths,0
768,Kakching,14,Manipur,29-05-2020,Deaths,0
275,Bishnupur,14,Manipur,29-05-2020,Deaths,0
280,Chandel,14,Manipur,29-05-2020,Deaths,0
274,Churachandpur,14,Manipur,29-05-2020,Deaths,0
278,Imphal East,14,Manipur,29-05-2020,Deaths,0
766,Jiribam,14,Manipur,29-05-2020,Deaths,0
767,Kangpokpi,14,Manipur,29-05-2020,Deaths,0
276,Thoubal,14,Manipur,29-05-2020,Deaths,0
769,Tengnoupal,14,Manipur,29-05-2020,Deaths,0
279,Ukhrul,14,Manipur,29-05-2020,Deaths,0
771,Noney,14,Manipur,29-05-2020,Deaths,0
772,Pherzawl,14,Manipur,29-05-2020,Deaths,0
282,Kolasib,15,Mizoram,29-05-2020,Deaths,0
281,Mamit,15,Mizoram,29-05-2020,Deaths,0
284,Champhai,15,Mizoram,29-05-2020,Deaths,0
311,Sivasagar,18,Assam,29-05-2020,Deaths,0
306,Sonitpur,18,Assam,29-05-2020,Deaths,0
285,Serchhip,15,Mizoram,29-05-2020,Deaths,0
286,Lunglei,15,Mizoram,29-05-2020,Deaths,0
288,Saiha,15,Mizoram,29-05-2020,Deaths,0
287,Lawngtlai,15,Mizoram,29-05-2020,Deaths,0
292,North Tripura,16,Tripura,29-05-2020,Deaths,0
291,Dhalai,16,Tripura,29-05-2020,Deaths,0
707,Sepahijala,16,Tripura,29-05-2020,Deaths,0
708,Khowai,16,Tripura,29-05-2020,Deaths,0
289,West Tripura,16,Tripura,29-05-2020,Deaths,0
290,South Tripura,16,Tripura,29-05-2020,Deaths,0
710,Unakoti,16,Tripura,29-05-2020,Deaths,0
297,Ribhoi,17,Meghalaya,29-05-2020,Deaths,0
296,West Khasi Hills,17,Meghalaya,29-05-2020,Deaths,0
714,East Jaintia Hills,17,Meghalaya,29-05-2020,Deaths,0
295,South Garo Hills,17,Meghalaya,29-05-2020,Deaths,0
293,West Garo Hills,17,Meghalaya,29-05-2020,Deaths,0
294,East Garo Hills,17,Meghalaya,29-05-2020,Deaths,0
299,West Jaintia Hills,17,Meghalaya,29-05-2020,Deaths,0
326,Udalguri,18,Assam,29-05-2020,Deaths,0
320,Chirang,18,Assam,29-05-2020,Deaths,0
713,South West Khasi Hills,17,Meghalaya,29-05-2020,Deaths,0
712,North Garo Hills,17,Meghalaya,29-05-2020,Deaths,0
711,South West Garo Hills,17,Meghalaya,29-05-2020,Deaths,0
309,Tinsukia,18,Assam,29-05-2020,Deaths,0
308,Dhemaji,18,Assam,29-05-2020,Deaths,0
310,Dibrugarh,18,Assam,29-05-2020,Deaths,0
324,Baksa,18,Assam,29-05-2020,Deaths,0
305,Nagaon,18,Assam,29-05-2020,Deaths,0
300,Kokrajhar,18,Assam,29-05-2020,Deaths,0
325,Darrang,18,Assam,29-05-2020,Deaths,0
303,Barpeta,18,Assam,29-05-2020,Deaths,0
319,Bongaigaon,18,Assam,29-05-2020,Deaths,0
315,Dima Hasao,18,Assam,29-05-2020,Deaths,0
317,Karimganj,18,Assam,29-05-2020,Deaths,0
755,Charaideo,18,Assam,29-05-2020,Deaths,0
760,Majuli,18,Assam,29-05-2020,Deaths,0
756,Biswanath,18,Assam,29-05-2020,Deaths,0
757,Hojai,18,Assam,29-05-2020,Deaths,0
314,Karbi Anglong East,18,Assam,29-05-2020,Deaths,0
759,West Karbi Anglong,18,Assam,29-05-2020,Deaths,0
331,Dakshin Dinajpur,19,West Bengal,29-05-2020,Deaths,0
332,Maldah,19,West Bengal,29-05-2020,Deaths,0
333,Murshidabad,19,West Bengal,29-05-2020,Deaths,2
340,Puruliya,19,West Bengal,29-05-2020,Deaths,0
339,Bankura,19,West Bengal,29-05-2020,Deaths,0
358,Palamu,20,Jharkhand,29-05-2020,Deaths,0
347,Chatra,20,Jharkhand,29-05-2020,Deaths,0
346,Garhwa,20,Jharkhand,29-05-2020,Deaths,0
363,Jamtara,20,Jharkhand,29-05-2020,Deaths,0
359,Latehar,20,Jharkhand,29-05-2020,Deaths,0
361,Ramgarh,20,Jharkhand,29-05-2020,Deaths,0
356,Lohardaga,20,Jharkhand,29-05-2020,Deaths,0
366,Gumla,20,Jharkhand,29-05-2020,Deaths,0
365,Khunti,20,Jharkhand,29-05-2020,Deaths,0
369,Saraikela-kharsawan,20,Jharkhand,29-05-2020,Deaths,0
357,Purbi Singhbhum,20,Jharkhand,29-05-2020,Deaths,0
368,Pashchimi Singhbhum,20,Jharkhand,29-05-2020,Deaths,0
392,Subarnapur,21,Odisha,29-05-2020,Deaths,0
394,Nuapada,21,Odisha,29-05-2020,Deaths,0
393,Balangir,21,Odisha,29-05-2020,Deaths,0
391,Baudh,21,Odisha,29-05-2020,Deaths,0
390,Kandhamal,21,Odisha,29-05-2020,Deaths,0
774,Alipurduar,19,West Bengal,29-05-2020,Deaths,0
776,Jhargram,19,West Bengal,29-05-2020,Deaths,0
329,Cooch Behar,19,West Bengal,29-05-2020,Deaths,0
330,Uttar Dinajpur,19,West Bengal,29-05-2020,Deaths,0
352,Sahibganj,20,Jharkhand,29-05-2020,Deaths,0
351,Godda,20,Jharkhand,29-05-2020,Deaths,0
353,Pakur,20,Jharkhand,29-05-2020,Deaths,0
362,Dumka,20,Jharkhand,29-05-2020,Deaths,0
350,Deoghar,20,Jharkhand,29-05-2020,Deaths,0
385,Nayagarh,21,Odisha,29-05-2020,Deaths,0
380,Jagatsinghapur,21,Odisha,29-05-2020,Deaths,0
397,Nabarangapur,21,Odisha,29-05-2020,Deaths,0
396,Rayagada,21,Odisha,29-05-2020,Deaths,0
398,Koraput,21,Odisha,29-05-2020,Deaths,0
399,Malkangiri,21,Odisha,29-05-2020,Deaths,0
384,Anugul,21,Odisha,29-05-2020,Deaths,0
388,Ganjam,21,Odisha,29-05-2020,Deaths,3
389,Gajapati,21,Odisha,29-05-2020,Deaths,0
376,Mayurbhanj,21,Odisha,29-05-2020,Deaths,0
375,Kendujhar,21,Odisha,29-05-2020,Deaths,0
377,Baleshwar,21,Odisha,29-05-2020,Deaths,0
371,Jharsuguda,21,Odisha,29-05-2020,Deaths,0
370,Bargarh,21,Odisha,29-05-2020,Deaths,0
373,Debagarh,21,Odisha,29-05-2020,Deaths,0
372,Sambalpur,21,Odisha,29-05-2020,Deaths,0
411,Mahasamund,22,Chhattisgarh,29-05-2020,Deaths,0
413,Uttar Bastar Kanker,22,Chhattisgarh,29-05-2020,Deaths,0
415,Narayanpur,22,Chhattisgarh,29-05-2020,Deaths,0
416,Dakshin Bastar Dantewada,22,Chhattisgarh,29-05-2020,Deaths,0
414,Bastar,22,Chhattisgarh,29-05-2020,Deaths,0
722,Kondagaon,22,Chhattisgarh,29-05-2020,Deaths,0
720,Gariaband,22,Chhattisgarh,29-05-2020,Deaths,0
412,Dhamtari,22,Chhattisgarh,29-05-2020,Deaths,0
723,Sukma,22,Chhattisgarh,29-05-2020,Deaths,0
719,Balod,22,Chhattisgarh,29-05-2020,Deaths,0
400,Koriya,22,Chhattisgarh,29-05-2020,Deaths,0
402,Jashpur,22,Chhattisgarh,29-05-2020,Deaths,0
407,Kabeerdham,22,Chhattisgarh,29-05-2020,Deaths,0
405,Janjgir - Champa,22,Chhattisgarh,29-05-2020,Deaths,0
718,Bemetara,22,Chhattisgarh,29-05-2020,Deaths,0
715,Surajpur,22,Chhattisgarh,29-05-2020,Deaths,0
721,Balodabazar,22,Chhattisgarh,29-05-2020,Deaths,0
717,Mungeli,22,Chhattisgarh,29-05-2020,Deaths,0
401,Surguja,22,Chhattisgarh,29-05-2020,Deaths,0
716,Balrampur,22,Chhattisgarh,29-05-2020,Deaths,0
417,Bijapur,22,Chhattisgarh,29-05-2020,Deaths,0
403,Raigarh,22,Chhattisgarh,29-05-2020,Deaths,0
467,Burhanpur,23,Madhya Pradesh,29-05-2020,Deaths,17
420,Bhind,23,Madhya Pradesh,29-05-2020,Deaths,0
432,Neemuch,23,Madhya Pradesh,29-05-2020,Deaths,5
430,Rewa,23,Madhya Pradesh,29-05-2020,Deaths,0
458,Guna,23,Madhya Pradesh,29-05-2020,Deaths,0
459,Ashoknagar,23,Madhya Pradesh,29-05-2020,Deaths,1
463,Singrauli,23,Madhya Pradesh,29-05-2020,Deaths,0
462,Sidhi,23,Madhya Pradesh,29-05-2020,Deaths,0
428,Damoh,23,Madhya Pradesh,29-05-2020,Deaths,0
442,Rajgarh,23,Madhya Pradesh,29-05-2020,Deaths,1
460,Shahdol,23,Madhya Pradesh,29-05-2020,Deaths,0
450,Katni,23,Madhya Pradesh,29-05-2020,Deaths,0
431,Umaria,23,Madhya Pradesh,29-05-2020,Deaths,1
445,Sehore,23,Madhya Pradesh,29-05-2020,Deaths,1
461,Anuppur,23,Madhya Pradesh,29-05-2020,Deaths,0
453,Dindori,23,Madhya Pradesh,29-05-2020,Deaths,0
452,Narsimhapur,23,Madhya Pradesh,29-05-2020,Deaths,0
454,Mandla,23,Madhya Pradesh,29-05-2020,Deaths,1
456,Seoni,23,Madhya Pradesh,29-05-2020,Deaths,0
465,Alirajpur,23,Madhya Pradesh,29-05-2020,Deaths,0
448,Harda,23,Madhya Pradesh,29-05-2020,Deaths,0
457,Balaghat,23,Madhya Pradesh,29-05-2020,Deaths,0
422,Datia,23,Madhya Pradesh,29-05-2020,Deaths,1
425,Chhatarpur,23,Madhya Pradesh,29-05-2020,Deaths,0
426,Panna,23,Madhya Pradesh,29-05-2020,Deaths,0
491,Valsad,24,Gujarat,29-05-2020,Deaths,1
480,Amreli,24,Gujarat,29-05-2020,Deaths,0
489,The Dangs,24,Gujarat,29-05-2020,Deaths,0
493,Tapi,24,Gujarat,29-05-2020,Deaths,0
475,Surendranagar,24,Gujarat,29-05-2020,Deaths,1
479,Junagadh,24,Gujarat,29-05-2020,Deaths,0
728,Devbhumi Dwarka,24,Gujarat,29-05-2020,Deaths,0
490,Navsari,24,Gujarat,29-05-2020,Deaths,0
495,Daman,25,Daman & Diu,29-05-2020,Deaths,0
494,Diu,25,Daman & Diu,29-05-2020,Deaths,0
506,Bhandara,27,Maharashtra,29-05-2020,Deaths,0
504,Wardha,27,Maharashtra,29-05-2020,Deaths,1
508,Gadchiroli,27,Maharashtra,29-05-2020,Deaths,0
511,Nanded,27,Maharashtra,29-05-2020,Deaths,10
513,Parbhani,27,Maharashtra,29-05-2020,Deaths,1
497,Nandurbar,27,Maharashtra,29-05-2020,Deaths,3
580,Yadgir,29,Karnataka,29-05-2020,Deaths,1
559,Raichur,29,Karnataka,29-05-2020,Deaths,0
560,Koppal,29,Karnataka,29-05-2020,Deaths,0
564,Haveri,29,Karnataka,29-05-2020,Deaths,0
568,Shimoga,29,Karnataka,29-05-2020,Deaths,0
570,Chikmagalur,29,Karnataka,29-05-2020,Deaths,0
574,Hassan,29,Karnataka,29-05-2020,Deaths,0
581,Kolar,29,Karnataka,29-05-2020,Deaths,0
578,Chamarajanagar,29,Karnataka,29-05-2020,Deaths,0
584,Ramanagara,29,Karnataka,29-05-2020,Deaths,0
587,Lakshadweep,31,Lakshadweep,29-05-2020,Deaths,0
631,Krishnagiri,33,Tamil Nadu,29-05-2020,Deaths,0
630,Dharmapuri,33,Tamil Nadu,29-05-2020,Deaths,0
621,Pudukkottai,33,Tamil Nadu,29-05-2020,Deaths,0
637,Karaikal,34,Puducherry,29-05-2020,Deaths,0
735,Mancherial,36,Telangana,29-05-2020,Deaths,1
745,Wanaparthy,36,Telangana,29-05-2020,Deaths,0
747,Yadadri Bhuvanagiri,36,Telangana,29-05-2020,Deaths,0
542,Srikakulam,28,Andhra Pradesh,29-05-2020,Deaths,0
543,Vizianagaram,28,Andhra Pradesh,29-05-2020,Deaths,0
634,Yanam,34,Puducherry,29-05-2020,Deaths,0
638,Nicobars,35,Andaman & Nicobar Islands,29-05-2020,Deaths,0
519,Mumbai,27,Maharashtra,31-05-2020,Cases,39686
439,Indore,23,Madhya Pradesh,31-05-2020,Cases,3449
474,Ahmadabad,24,Gujarat,31-05-2020,Cases,12180
521,Pune,27,Maharashtra,31-05-2020,Cases,7760
110,Jaipur,8,Rajasthan,31-05-2020,Cases,2029
536,Hyderabad,36,Telangana,31-05-2020,Cases,1498
517,Thane,27,Maharashtra,31-05-2020,Cases,9448
603,Chennai,33,Tamil Nadu,31-05-2020,Cases,14800
444,Bhopal,23,Madhya Pradesh,31-05-2020,Cases,1379
113,Jodhpur,8,Rajasthan,31-05-2020,Cases,1655
588,Kasaragod,32,Kerala,31-05-2020,Cases,276
146,Agra,9,Uttar Pradesh,31-05-2020,Cases,891
342,Kolkata,19,West Bengal,31-05-2020,Cases,2167
486,Vadodara,24,Gujarat,31-05-2020,Cases,1043
632,Coimbatore,33,Tamil Nadu,31-05-2020,Cases,146
548,Guntur,28,Andhra Pradesh,31-05-2020,Cases,489
552,Kurnool,28,Andhra Pradesh,31-05-2020,Cases,723
492,Surat,24,Gujarat,31-05-2020,Cases,1620
157,Lucknow,9,Uttar Pradesh,31-05-2020,Cases,402
10,Srinagar,1,Jammu & Kashmir,31-05-2020,Cases,299
141,Gautam Buddha Nagar,9,Uttar Pradesh,31-05-2020,Cases,460
127,Kota,8,Rajasthan,31-05-2020,Cases,470
120,Tonk,8,Rajasthan,31-05-2020,Cases,166
589,Kannur,32,Kerala,31-05-2020,Cases,213
633,Tiruppur,33,Tamil Nadu,31-05-2020,Cases,114
605,Vellore,33,Tamil Nadu,31-05-2020,Cases,175
9,Bandipore,1,Jammu & Kashmir,31-05-2020,Cases,146
572,Bangalore,29,Karnataka,31-05-2020,Cases,359
577,Mysore,29,Karnataka,31-05-2020,Cases,96
628,Tirunelveli,33,Tamil Nadu,31-05-2020,Cases,438
610,Erode,33,Tamil Nadu,31-05-2020,Cases,72
114,Jaisalmer,8,Rajasthan,31-05-2020,Cases,107
612,Dindigul,33,Tamil Nadu,31-05-2020,Cases,139
550,Sri Potti Sriramulu Nell*,28,Andhra Pradesh,31-05-2020,Cases,239
138,Meerut,9,Uttar Pradesh,31-05-2020,Cases,431
125,Banswara,8,Rajasthan,31-05-2020,Cases,93
533,Nizamabad,36,Telangana,31-05-2020,Cases,63
341,Howrah,19,West Bengal,31-05-2020,Cases,1044
52,Sahibzada Ajit Singh Nag*,3,Punjab,31-05-2020,Cases,111
87,Mewat,6,Haryana,31-05-2020,Cases,67
516,Nashik,27,Maharashtra,31-05-2020,Cases,1141
505,Nagpur,27,Maharashtra,31-05-2020,Cases,564
132,Saharanpur,9,Uttar Pradesh,31-05-2020,Cases,239
547,Krishna,28,Andhra Pradesh,31-05-2020,Cases,470
604,Kancheepuram,33,Tamil Nadu,31-05-2020,Cases,1573
609,Namakkal,33,Tamil Nadu,31-05-2020,Cases,77
602,Thiruvallur,33,Tamil Nadu,31-05-2020,Cases,955
614,Tiruchirappalli,33,Tamil Nadu,31-05-2020,Cases,88
386,Khordha,21,Odisha,31-05-2020,Cases,138
623,Madurai,33,Tamil Nadu,31-05-2020,Cases,269
624,Theni,33,Tamil Nadu,31-05-2020,Cases,109
748,Suryapet,36,Telangana,31-05-2020,Cases,87
8,Baramula,1,Jammu & Kashmir,31-05-2020,Cases,232
105,Bharatpur,8,Rajasthan,31-05-2020,Cases,293
549,Prakasam,28,Andhra Pradesh,31-05-2020,Cases,79
555,Belgaum,29,Karnataka,31-05-2020,Cases,159
613,Karur,33,Tamil Nadu,31-05-2020,Cases,81
618,Nagapattinam,33,Tamil Nadu,31-05-2020,Cases,60
440,West Nimar,23,Madhya Pradesh,31-05-2020,Cases,142
732,Palghar,27,Maharashtra,31-05-2020,Cases,1013
37,Jalandhar,3,Punjab,31-05-2020,Cases,241
551,Y.S.R.,28,Andhra Pradesh,31-05-2020,Cases,116
21,Jammu,1,Jammu & Kashmir,31-05-2020,Cases,132
103,Jhunjhunun,8,Rajasthan,31-05-2020,Cases,188
101,Bikaner,8,Rajasthan,31-05-2020,Cases,113
620,Thanjavur,33,Tamil Nadu,31-05-2020,Cases,90
537,Rangareddy,36,Telangana,31-05-2020,Cases,115
546,West Godavari,28,Andhra Pradesh,31-05-2020,Cases,99
88,Faridabad,6,Haryana,31-05-2020,Cases,367
466,East Nimar,23,Madhya Pradesh,31-05-2020,Cases,225
743,Vikarabad,36,Telangana,31-05-2020,Cases,40
86,Gurugram,6,Haryana,31-05-2020,Cases,774
140,Ghaziabad,9,Uttar Pradesh,31-05-2020,Cases,328
337,North Twenty Four Pargan*,19,West Bengal,31-05-2020,Cases,826
435,Ujjain,23,Madhya Pradesh,31-05-2020,Cases,550
89,Palwal,6,Haryana,31-05-2020,Cases,59
522,Ahmadnagar,27,Maharashtra,31-05-2020,Cases,116
607,Viluppuram,33,Tamil Nadu,31-05-2020,Cases,340
773,Pathankot,3,Punjab,31-05-2020,Cases,60
218,Siwan,10,Bihar,31-05-2020,Cases,80
122,Bhilwara,8,Rajasthan,31-05-2020,Cases,233
404,Korba,22,Chhattisgarh,31-05-2020,Cases,47
476,Rajkot,24,Gujarat,31-05-2020,Cases,112
515,Aurangabad,27,Maharashtra,31-05-2020,Cases,1494
554,Chittoor,28,Andhra Pradesh,31-05-2020,Cases,257
1,Kupwara,1,Jammu & Kashmir,31-05-2020,Cases,268
147,Firozabad,9,Uttar Pradesh,31-05-2020,Cases,249
482,Anand,24,Gujarat,31-05-2020,Cases,97
481,Bhavnagar,24,Gujarat,31-05-2020,Cases,121
531,Sangli,27,Maharashtra,31-05-2020,Cases,114
627,Thoothukkudi,33,Tamil Nadu,31-05-2020,Cases,226
553,Anantapur,28,Andhra Pradesh,31-05-2020,Cases,216
345,Purba Medinipur,19,West Bengal,31-05-2020,Cases,148
540,Warangal Urban,36,Telangana,31-05-2020,Cases,30
595,Ernakulam,32,Kerala,31-05-2020,Cases,49
742,Medchal-Malkajgiri,36,Telangana,31-05-2020,Cases,40
164,Kanpur Nagar,9,Uttar Pradesh,31-05-2020,Cases,369
704,Shamli,9,Uttar Pradesh,31-05-2020,Cases,48
441,Barwani,23,Madhya Pradesh,31-05-2020,Cases,53
583,Bangalore Rural,29,Karnataka,31-05-2020,Cases,15
619,Thiruvarur,33,Tamil Nadu,31-05-2020,Cases,48
744,Jogulamba Gadwal,36,Telangana,31-05-2020,Cases,45
55,Chandigarh,4,Chandigarh,31-05-2020,Cases,293
135,Moradabad,9,Uttar Pradesh,31-05-2020,Cases,227
488,Bharuch,24,Gujarat,31-05-2020,Cases,40
500,Buldana,27,Maharashtra,31-05-2020,Cases,65
60,Dehradun,5,Uttarakhand,31-05-2020,Cases,209
592,Malappuram,32,Kerala,31-05-2020,Cases,100
608,Salem,33,Tamil Nadu,31-05-2020,Cases,157
617,Cuddalore,33,Tamil Nadu,31-05-2020,Cases,460
544,Visakhapatnam,28,Andhra Pradesh,31-05-2020,Cases,101
39,Shahid Bhagat Singh Nagar,3,Punjab,31-05-2020,Cases,103
449,Hoshangabad,23,Madhya Pradesh,31-05-2020,Cases,37
591,Kozhikode,32,Kerala,31-05-2020,Cases,65
599,Pathanamthitta,32,Kerala,31-05-2020,Cases,49
534,Karimnagar,36,Telangana,31-05-2020,Cases,19
129,Jhalawar,8,Rajasthan,31-05-2020,Cases,268
437,Dewas,23,Madhya Pradesh,31-05-2020,Cases,92
520,Raigarh,27,Maharashtra,31-05-2020,Cases,1119
579,Gulbarga,29,Karnataka,31-05-2020,Cases,282
734,Nirmal,36,Telangana,31-05-2020,Cases,21
13,Shupiyan,1,Jammu & Kashmir,31-05-2020,Cases,168
185,Basti,9,Uttar Pradesh,31-05-2020,Cases,168
473,Gandhinagar,24,Gujarat,31-05-2020,Cases,274
625,Virudhunagar,33,Tamil Nadu,31-05-2020,Cases,121
545,East Godavari,28,Andhra Pradesh,31-05-2020,Cases,206
69,Panchkula,6,Haryana,31-05-2020,Cases,27
139,Baghpat,9,Uttar Pradesh,31-05-2020,Cases,43
582,Chikkaballapura,29,Karnataka,31-05-2020,Cases,141
557,Bijapur,29,Karnataka,31-05-2020,Cases,122
629,Kanniyakumari,33,Tamil Nadu,31-05-2020,Cases,67
29,Una,2,Himachal Pradesh,31-05-2020,Cases,38
705,Hapur,9,Uttar Pradesh,31-05-2020,Cases,144
119,Ajmer,8,Rajasthan,31-05-2020,Cases,392
470,Patan,24,Gujarat,31-05-2020,Cases,79
558,Bidar,29,Karnataka,31-05-2020,Cases,166
601,Thiruvananthapuram,32,Kerala,31-05-2020,Cases,62
3,Leh(ladakh),37,Ladakh,31-05-2020,Cases,41
11,Ganderbal,1,Jammu & Kashmir,31-05-2020,Cases,32
154,Sitapur,9,Uttar Pradesh,31-05-2020,Cases,41
112,Nagaur,8,Rajasthan,31-05-2020,Cases,754
364,Ranchi,20,Jharkhand,31-05-2020,Cases,138
419,Morena,23,Madhya Pradesh,31-05-2020,Cases,80
501,Akola,27,Maharashtra,31-05-2020,Cases,574
556,Bagalkot,29,Karnataka,31-05-2020,Cases,78
539,Nalgonda,36,Telangana,31-05-2020,Cases,18
41,Ludhiana,3,Punjab,31-05-2020,Cases,180
142,Bulandshahr,9,Uttar Pradesh,31-05-2020,Cases,119
134,Bijnor,9,Uttar Pradesh,31-05-2020,Cases,97
343,South Twenty Four Pargan*,19,West Bengal,31-05-2020,Cases,263
443,Vidisha,23,Madhya Pradesh,31-05-2020,Cases,35
451,Jabalpur,23,Madhya Pradesh,31-05-2020,Cases,240
510,Yavatmal,27,Maharashtra,31-05-2020,Cases,129
565,Bellary,29,Karnataka,31-05-2020,Cases,48
594,Thrissur,32,Kerala,31-05-2020,Cases,65
2,Badgam,1,Jammu & Kashmir,31-05-2020,Cases,110
102,Churu,8,Rajasthan,31-05-2020,Cases,180
109,Dausa,8,Rajasthan,31-05-2020,Cases,66
434,Ratlam,23,Madhya Pradesh,31-05-2020,Cases,34
526,Solapur,27,Maharashtra,31-05-2020,Cases,897
575,Dakshina Kannada,29,Karnataka,31-05-2020,Cases,135
49,Amritsar,3,Punjab,31-05-2020,Cases,374
47,Mansa,3,Punjab,31-05-2020,Cases,32
327,Darjiling,19,West Bengal,31-05-2020,Cases,29
487,Narmada,24,Gujarat,31-05-2020,Cases,18
573,Mandya,29,Karnataka,31-05-2020,Cases,269
606,Tiruvannamalai,33,Tamil Nadu,31-05-2020,Cases,668
622,Sivaganga,33,Tamil Nadu,31-05-2020,Cases,33
538,Mahabubnagar,36,Telangana,31-05-2020,Cases,18
640,South Andaman,35,Andaman & Nicobar Islands,31-05-2020,Cases,33
532,Adilabad,36,Telangana,31-05-2020,Cases,20
736,Kamareddy,36,Telangana,31-05-2020,Cases,12
137,Amroha,9,Uttar Pradesh,31-05-2020,Cases,59
338,Hooghly,19,West Bengal,31-05-2020,Cases,295
438,Dhar,23,Madhya Pradesh,31-05-2020,Cases,119
563,Uttara Kannada,29,Karnataka,31-05-2020,Cases,84
626,Ramanathapuram,33,Tamil Nadu,31-05-2020,Cases,84
31,Solan,2,Himachal Pradesh,31-05-2020,Cases,30
66,Nainital,5,Uttarakhand,31-05-2020,Cases,260
197,Varanasi,9,Uttar Pradesh,31-05-2020,Cases,189
355,Bokaro,20,Jharkhand,31-05-2020,Cases,20
593,Palakkad,32,Kerala,31-05-2020,Cases,155
596,Idukki,32,Kerala,31-05-2020,Cases,33
600,Kollam,32,Kerala,31-05-2020,Cases,60
611,The Nilgiris,33,Tamil Nadu,31-05-2020,Cases,14
19,Udhampur,1,Jammu & Kashmir,31-05-2020,Cases,65
48,Patiala,3,Punjab,31-05-2020,Cases,118
165,Jalaun,9,Uttar Pradesh,31-05-2020,Cases,40
226,Munger,10,Bihar,31-05-2020,Cases,154
222,Begusarai,10,Bihar,31-05-2020,Cases,245
312,Jorhat,18,Assam,31-05-2020,Cases,21
433,Mandsaur,23,Madhya Pradesh,31-05-2020,Cases,72
446,Raisen,23,Madhya Pradesh,31-05-2020,Cases,68
484,Panch Mahals,24,Gujarat,31-05-2020,Cases,88
524,Latur,27,Maharashtra,31-05-2020,Cases,125
527,Satara,27,Maharashtra,31-05-2020,Cases,505
38,Hoshiarpur,3,Punjab,31-05-2020,Cases,116
70,Ambala,6,Haryana,31-05-2020,Cases,54
162,Auraiya,9,Uttar Pradesh,31-05-2020,Cases,29
191,Azamgarh,9,Uttar Pradesh,31-05-2020,Cases,95
298,East Khasi Hills,17,Meghalaya,31-05-2020,Cases,14
740,Sangareddy,36,Telangana,31-05-2020,Cases,14
541,Khammam,36,Telangana,31-05-2020,Cases,17
23,Chamba,2,Himachal Pradesh,31-05-2020,Cases,20
74,Karnal,6,Haryana,31-05-2020,Cases,52
150,Bareilly,9,Uttar Pradesh,31-05-2020,Cases,55
187,Mahrajganj,9,Uttar Pradesh,31-05-2020,Cases,61
104,Alwar,8,Rajasthan,31-05-2020,Cases,75
754,Sambhal,9,Uttar Pradesh,31-05-2020,Cases,102
136,Rampur,9,Uttar Pradesh,31-05-2020,Cases,178
