,fips,county_name,state_name,county_state
1544,29119,McDonald County,Missouri,McDonald-Missouri
1545,29121,Macon County,Missouri,Macon-Missouri
1546,29123,Madison County,Missouri,Madison-Missouri
1547,29125,Maries County,Missouri,Maries-Missouri
1548,29127,Marion County,Missouri,Marion-Missouri
1549,29129,Mercer County,Missouri,Mercer-Missouri
1550,29131,Miller County,Missouri,Miller-Missouri
1551,29133,Mississippi County,Missouri,Mississippi-Missouri
1552,29135,Moniteau County,Missouri,Moniteau-Missouri
1553,29137,Monroe County,Missouri,Monroe-Missouri
1554,29139,Montgomery County,Missouri,Montgomery-Missouri
1555,29141,Morgan County,Missouri,Morgan-Missouri
1556,29143,New Madrid County,Missouri,New Madrid-Missouri
1557,29145,Newton County,Missouri,Newton-Missouri
1558,29147,Nodaway County,Missouri,Nodaway-Missouri
1559,29149,Oregon County,Missouri,Oregon-Missouri
1560,29151,Osage County,Missouri,Osage-Missouri
1561,29153,Ozark County,Missouri,Ozark-Missouri
1562,29155,Pemiscot County,Missouri,Pemiscot-Missouri
1563,29157,Perry County,Missouri,Perry-Missouri
1564,29159,Pettis County,Missouri,Pettis-Missouri
1565,29161,Phelps County,Missouri,Phelps-Missouri
1566,29163,Pike County,Missouri,Pike-Missouri
1567,29165,Platte County,Missouri,Platte-Missouri
1568,29167,Polk County,Missouri,Polk-Missouri
1569,29169,Pulaski County,Missouri,Pulaski-Missouri
1570,29171,Putnam County,Missouri,Putnam-Missouri
1571,29173,Ralls County,Missouri,Ralls-Missouri
1572,29175,Randolph County,Missouri,Randolph-Missouri
1573,29177,Ray County,Missouri,Ray-Missouri
1574,29179,Reynolds County,Missouri,Reynolds-Missouri
1575,29181,Ripley County,Missouri,Ripley-Missouri
1576,29183,St. Charles County,Missouri,St. Charles-Missouri
1577,29185,St. Clair County,Missouri,St. Clair-Missouri
1578,29186,Ste. Genevieve County,Missouri,Ste. Genevieve-Missouri
1579,29187,St. Francois County,Missouri,St. Francois-Missouri
1580,29189,St. Louis County,Missouri,St. Louis-Missouri
1581,29195,Saline County,Missouri,Saline-Missouri
1582,29197,Schuyler County,Missouri,Schuyler-Missouri
1583,29199,Scotland County,Missouri,Scotland-Missouri
1584,29201,Scott County,Missouri,Scott-Missouri
1585,29203,Shannon County,Missouri,Shannon-Missouri
1586,29205,Shelby County,Missouri,Shelby-Missouri
1587,29207,Stoddard County,Missouri,Stoddard-Missouri
1588,29209,Stone County,Missouri,Stone-Missouri
1589,29211,Sullivan County,Missouri,Sullivan-Missouri
1590,29213,Taney County,Missouri,Taney-Missouri
1591,29215,Texas County,Missouri,Texas-Missouri
1592,29217,Vernon County,Missouri,Vernon-Missouri
1593,29219,Warren County,Missouri,Warren-Missouri
1594,29221,Washington County,Missouri,Washington-Missouri
1595,29223,Wayne County,Missouri,Wayne-Missouri
1596,29225,Webster County,Missouri,Webster-Missouri
1597,29227,Worth County,Missouri,Worth-Missouri
1598,29229,Wright County,Missouri,Wright-Missouri
1599,29510,St. Louis city,Missouri,St. Louis city-Missouri
1600,30001,Beaverhead County,Montana,Beaverhead-Montana
1601,30003,Big Horn County,Montana,Big Horn-Montana
1602,30005,Blaine County,Montana,Blaine-Montana
1603,30007,Broadwater County,Montana,Broadwater-Montana
1604,30009,Carbon County,Montana,Carbon-Montana
1605,30011,Carter County,Montana,Carter-Montana
1606,30013,Cascade County,Montana,Cascade-Montana
1607,30015,Chouteau County,Montana,Chouteau-Montana
1608,30017,Custer County,Montana,Custer-Montana
1609,30019,Daniels County,Montana,Daniels-Montana
1610,30021,Dawson County,Montana,Dawson-Montana
1611,30023,Deer Lodge County,Montana,Deer Lodge-Montana
1612,30025,Fallon County,Montana,Fallon-Montana
1613,30027,Fergus County,Montana,Fergus-Montana
1614,30029,Flathead County,Montana,Flathead-Montana
1615,30031,Gallatin County,Montana,Gallatin-Montana
1616,30033,Garfield County,Montana,Garfield-Montana
1617,30035,Glacier County,Montana,Glacier-Montana
1618,30037,Golden Valley County,Montana,Golden Valley-Montana
1619,30039,Granite County,Montana,Granite-Montana
1620,30041,Hill County,Montana,Hill-Montana
1621,30043,Jefferson County,Montana,Jefferson-Montana
1622,30045,Judith Basin County,Montana,Judith Basin-Montana
1623,30047,Lake County,Montana,Lake-Montana
1624,30049,Lewis and Clark County,Montana,Lewis and Clark-Montana
1625,30051,Liberty County,Montana,Liberty-Montana
1626,30053,Lincoln County,Montana,Lincoln-Montana
1627,30055,McCone County,Montana,McCone-Montana
1628,30057,Madison County,Montana,Madison-Montana
1629,30059,Meagher County,Montana,Meagher-Montana
1630,30061,Mineral County,Montana,Mineral-Montana
1631,30063,Missoula County,Montana,Missoula-Montana
1632,30065,Musselshell County,Montana,Musselshell-Montana
1633,30067,Park County,Montana,Park-Montana
1634,30069,Petroleum County,Montana,Petroleum-Montana
1635,30071,Phillips County,Montana,Phillips-Montana
1636,30073,Pondera County,Montana,Pondera-Montana
1637,30075,Powder River County,Montana,Powder River-Montana
1638,30077,Powell County,Montana,Powell-Montana
1639,30079,Prairie County,Montana,Prairie-Montana
1640,30081,Ravalli County,Montana,Ravalli-Montana
1641,30083,Richland County,Montana,Richland-Montana
1642,30085,Roosevelt County,Montana,Roosevelt-Montana
1643,30087,Rosebud County,Montana,Rosebud-Montana
1644,30089,Sanders County,Montana,Sanders-Montana
1645,30091,Sheridan County,Montana,Sheridan-Montana
1646,30093,Silver Bow County,Montana,Silver Bow-Montana
1647,30095,Stillwater County,Montana,Stillwater-Montana
1648,30097,Sweet Grass County,Montana,Sweet Grass-Montana
1649,30099,Teton County,Montana,Teton-Montana
1650,30101,Toole County,Montana,Toole-Montana
1651,30103,Treasure County,Montana,Treasure-Montana
1652,30105,Valley County,Montana,Valley-Montana
1653,30107,Wheatland County,Montana,Wheatland-Montana
1654,30109,Wibaux County,Montana,Wibaux-Montana
1655,30111,Yellowstone County,Montana,Yellowstone-Montana
1656,31001,Adams County,Nebraska,Adams-Nebraska
1657,31003,Antelope County,Nebraska,Antelope-Nebraska
1658,31005,Arthur County,Nebraska,Arthur-Nebraska
1659,31007,Banner County,Nebraska,Banner-Nebraska
1660,31009,Blaine County,Nebraska,Blaine-Nebraska
1661,31011,Boone County,Nebraska,Boone-Nebraska
1662,31013,Box Butte County,Nebraska,Box Butte-Nebraska
1663,31015,Boyd County,Nebraska,Boyd-Nebraska
1664,31017,Brown County,Nebraska,Brown-Nebraska
1665,31019,Buffalo County,Nebraska,Buffalo-Nebraska
1666,31021,Burt County,Nebraska,Burt-Nebraska
1667,31023,Butler County,Nebraska,Butler-Nebraska
1668,31025,Cass County,Nebraska,Cass-Nebraska
1669,31027,Cedar County,Nebraska,Cedar-Nebraska
1670,31029,Chase County,Nebraska,Chase-Nebraska
1671,31031,Cherry County,Nebraska,Cherry-Nebraska
1672,31033,Cheyenne County,Nebraska,Cheyenne-Nebraska
1673,31035,Clay County,Nebraska,Clay-Nebraska
1674,31037,Colfax County,Nebraska,Colfax-Nebraska
1675,31039,Cuming County,Nebraska,Cuming-Nebraska
1676,31041,Custer County,Nebraska,Custer-Nebraska
1677,31043,Dakota County,Nebraska,Dakota-Nebraska
1678,31045,Dawes County,Nebraska,Dawes-Nebraska
1679,31047,Dawson County,Nebraska,Dawson-Nebraska
1680,31049,Deuel County,Nebraska,Deuel-Nebraska
1681,31051,Dixon County,Nebraska,Dixon-Nebraska
1682,31053,Dodge County,Nebraska,Dodge-Nebraska
1683,31055,Douglas County,Nebraska,Douglas-Nebraska
1684,31057,Dundy County,Nebraska,Dundy-Nebraska
1685,31059,Fillmore County,Nebraska,Fillmore-Nebraska
1686,31061,Franklin County,Nebraska,Franklin-Nebraska
1687,31063,Frontier County,Nebraska,Frontier-Nebraska
1688,31065,Furnas County,Nebraska,Furnas-Nebraska
1689,31067,Gage County,Nebraska,Gage-Nebraska
1690,31069,Garden County,Nebraska,Garden-Nebraska
1691,31071,Garfield County,Nebraska,Garfield-Nebraska
1692,31073,Gosper County,Nebraska,Gosper-Nebraska
1693,31075,Grant County,Nebraska,Grant-Nebraska
1694,31077,Greeley County,Nebraska,Greeley-Nebraska
1695,31079,Hall County,Nebraska,Hall-Nebraska
1696,31081,Hamilton County,Nebraska,Hamilton-Nebraska
1697,31083,Harlan County,Nebraska,Harlan-Nebraska
1698,31085,Hayes County,Nebraska,Hayes-Nebraska
1699,31087,Hitchcock County,Nebraska,Hitchcock-Nebraska
1700,31089,Holt County,Nebraska,Holt-Nebraska
1701,31091,Hooker County,Nebraska,Hooker-Nebraska
1702,31093,Howard County,Nebraska,Howard-Nebraska
1703,31095,Jefferson County,Nebraska,Jefferson-Nebraska
1704,31097,Johnson County,Nebraska,Johnson-Nebraska
1705,31099,Kearney County,Nebraska,Kearney-Nebraska
1706,31101,Keith County,Nebraska,Keith-Nebraska
1707,31103,Keya Paha County,Nebraska,Keya Paha-Nebraska
1708,31105,Kimball County,Nebraska,Kimball-Nebraska
1709,31107,Knox County,Nebraska,Knox-Nebraska
1710,31109,Lancaster County,Nebraska,Lancaster-Nebraska
1711,31111,Lincoln County,Nebraska,Lincoln-Nebraska
1712,31113,Logan County,Nebraska,Logan-Nebraska
1713,31115,Loup County,Nebraska,Loup-Nebraska
1714,31117,McPherson County,Nebraska,McPherson-Nebraska
1715,31119,Madison County,Nebraska,Madison-Nebraska
1716,31121,Merrick County,Nebraska,Merrick-Nebraska
1717,31123,Morrill County,Nebraska,Morrill-Nebraska
1718,31125,Nance County,Nebraska,Nance-Nebraska
1719,31127,Nemaha County,Nebraska,Nemaha-Nebraska
1720,31129,Nuckolls County,Nebraska,Nuckolls-Nebraska
1721,31131,Otoe County,Nebraska,Otoe-Nebraska
1722,31133,Pawnee County,Nebraska,Pawnee-Nebraska
1723,31135,Perkins County,Nebraska,Perkins-Nebraska
1724,31137,Phelps County,Nebraska,Phelps-Nebraska
1725,31139,Pierce County,Nebraska,Pierce-Nebraska
1726,31141,Platte County,Nebraska,Platte-Nebraska
1727,31143,Polk County,Nebraska,Polk-Nebraska
1728,31145,Red Willow County,Nebraska,Red Willow-Nebraska
1729,31147,Richardson County,Nebraska,Richardson-Nebraska
1730,31149,Rock County,Nebraska,Rock-Nebraska
1731,31151,Saline County,Nebraska,Saline-Nebraska
1732,31153,Sarpy County,Nebraska,Sarpy-Nebraska
1733,31155,Saunders County,Nebraska,Saunders-Nebraska
1734,31157,Scotts Bluff County,Nebraska,Scotts Bluff-Nebraska
1735,31159,Seward County,Nebraska,Seward-Nebraska
1736,31161,Sheridan County,Nebraska,Sheridan-Nebraska
1737,31163,Sherman County,Nebraska,Sherman-Nebraska
1738,31165,Sioux County,Nebraska,Sioux-Nebraska
1739,31167,Stanton County,Nebraska,Stanton-Nebraska
1740,31169,Thayer County,Nebraska,Thayer-Nebraska
1741,31171,Thomas County,Nebraska,Thomas-Nebraska
1742,31173,Thurston County,Nebraska,Thurston-Nebraska
1743,31175,Valley County,Nebraska,Valley-Nebraska
1744,31177,Washington County,Nebraska,Washington-Nebraska
1745,31179,Wayne County,Nebraska,Wayne-Nebraska
1746,31181,Webster County,Nebraska,Webster-Nebraska
1747,31183,Wheeler County,Nebraska,Wheeler-Nebraska
1748,31185,York County,Nebraska,York-Nebraska
1749,32001,Churchill County,Nevada,Churchill-Nevada
1750,32003,Clark County,Nevada,Clark-Nevada
1751,32005,Douglas County,Nevada,Douglas-Nevada
1752,32007,Elko County,Nevada,Elko-Nevada
1753,32009,Esmeralda County,Nevada,Esmeralda-Nevada
1754,32011,Eureka County,Nevada,Eureka-Nevada
1755,32013,Humboldt County,Nevada,Humboldt-Nevada
1756,32015,Lander County,Nevada,Lander-Nevada
1757,32017,Lincoln County,Nevada,Lincoln-Nevada
1758,32019,Lyon County,Nevada,Lyon-Nevada
1759,32021,Mineral County,Nevada,Mineral-Nevada
1760,32023,Nye County,Nevada,Nye-Nevada
1761,32027,Pershing County,Nevada,Pershing-Nevada
1762,32029,Storey County,Nevada,Storey-Nevada
1763,32031,Washoe County,Nevada,Washoe-Nevada
1764,32033,White Pine County,Nevada,White Pine-Nevada
1765,32510,Carson City,Nevada,Carson City-Nevada
1766,33001,Belknap County,New Hampshire,Belknap-New Hampshire
1767,33003,Carroll County,New Hampshire,Carroll-New Hampshire
1768,33005,Cheshire County,New Hampshire,Cheshire-New Hampshire
1769,33007,Coos County,New Hampshire,Coos-New Hampshire
1770,33009,Grafton County,New Hampshire,Grafton-New Hampshire
1771,33011,Hillsborough County,New Hampshire,Hillsborough-New Hampshire
1772,33013,Merrimack County,New Hampshire,Merrimack-New Hampshire
1773,33015,Rockingham County,New Hampshire,Rockingham-New Hampshire
1774,33017,Strafford County,New Hampshire,Strafford-New Hampshire
1775,33019,Sullivan County,New Hampshire,Sullivan-New Hampshire
1776,34001,Atlantic County,New Jersey,Atlantic-New Jersey
1777,34003,Bergen County,New Jersey,Bergen-New Jersey
1778,34005,Burlington County,New Jersey,Burlington-New Jersey
1779,34007,Camden County,New Jersey,Camden-New Jersey
1780,34009,Cape May County,New Jersey,Cape May-New Jersey
1781,34011,Cumberland County,New Jersey,Cumberland-New Jersey
1782,34013,Essex County,New Jersey,Essex-New Jersey
1783,34015,Gloucester County,New Jersey,Gloucester-New Jersey
1784,34017,Hudson County,New Jersey,Hudson-New Jersey
1785,34019,Hunterdon County,New Jersey,Hunterdon-New Jersey
1786,34021,Mercer County,New Jersey,Mercer-New Jersey
1787,34023,Middlesex County,New Jersey,Middlesex-New Jersey
1788,34025,Monmouth County,New Jersey,Monmouth-New Jersey
1789,34027,Morris County,New Jersey,Morris-New Jersey
1790,34029,Ocean County,New Jersey,Ocean-New Jersey
1791,34031,Passaic County,New Jersey,Passaic-New Jersey
1792,34033,Salem County,New Jersey,Salem-New Jersey
1793,34035,Somerset County,New Jersey,Somerset-New Jersey
1794,34037,Sussex County,New Jersey,Sussex-New Jersey
1795,34039,Union County,New Jersey,Union-New Jersey
1796,34041,Warren County,New Jersey,Warren-New Jersey
1797,35001,Bernalillo County,New Mexico,Bernalillo-New Mexico
1798,35003,Catron County,New Mexico,Catron-New Mexico
1799,35005,Chaves County,New Mexico,Chaves-New Mexico
1800,35006,Cibola County,New Mexico,Cibola-New Mexico
1801,35007,Colfax County,New Mexico,Colfax-New Mexico
1802,35009,Curry County,New Mexico,Curry-New Mexico
1803,35011,De Baca County,New Mexico,De Baca-New Mexico
1804,35013,Do_a Ana County,New Mexico,Do_a Ana-New Mexico
1805,35015,Eddy County,New Mexico,Eddy-New Mexico
1806,35017,Grant County,New Mexico,Grant-New Mexico
1807,35019,Guadalupe County,New Mexico,Guadalupe-New Mexico
1808,35021,Harding County,New Mexico,Harding-New Mexico
1809,35023,Hidalgo County,New Mexico,Hidalgo-New Mexico
1810,35025,Lea County,New Mexico,Lea-New Mexico
1811,35027,Lincoln County,New Mexico,Lincoln-New Mexico
1812,35028,Los Alamos County,New Mexico,Los Alamos-New Mexico
1813,35029,Luna County,New Mexico,Luna-New Mexico
1814,35031,McKinley County,New Mexico,McKinley-New Mexico
1815,35033,Mora County,New Mexico,Mora-New Mexico
1816,35035,Otero County,New Mexico,Otero-New Mexico
1817,35037,Quay County,New Mexico,Quay-New Mexico
1818,35039,Rio Arriba County,New Mexico,Rio Arriba-New Mexico
1819,35041,Roosevelt County,New Mexico,Roosevelt-New Mexico
1820,35043,Sandoval County,New Mexico,Sandoval-New Mexico
1821,35045,San Juan County,New Mexico,San Juan-New Mexico
1822,35047,San Miguel County,New Mexico,San Miguel-New Mexico
1823,35049,Santa Fe County,New Mexico,Santa Fe-New Mexico
1824,35051,Sierra County,New Mexico,Sierra-New Mexico
1825,35053,Socorro County,New Mexico,Socorro-New Mexico
1826,35055,Taos County,New Mexico,Taos-New Mexico
1827,35057,Torrance County,New Mexico,Torrance-New Mexico
1828,35059,Union County,New Mexico,Union-New Mexico
1829,35061,Valencia County,New Mexico,Valencia-New Mexico
1830,36001,Albany County,New York,Albany-New York
1831,36003,Allegany County,New York,Allegany-New York
1832,36005,Bronx County,New York,Bronx-New York
1833,36007,Broome County,New York,Broome-New York
1834,36009,Cattaraugus County,New York,Cattaraugus-New York
1835,36011,Cayuga County,New York,Cayuga-New York
1836,36013,Chautauqua County,New York,Chautauqua-New York
1837,36015,Chemung County,New York,Chemung-New York
1838,36017,Chenango County,New York,Chenango-New York
1839,36019,Clinton County,New York,Clinton-New York
1840,36021,Columbia County,New York,Columbia-New York
1841,36023,Cortland County,New York,Cortland-New York
1842,36025,Delaware County,New York,Delaware-New York
1843,36027,Dutchess County,New York,Dutchess-New York
1844,36029,Erie County,New York,Erie-New York
1845,36031,Essex County,New York,Essex-New York
1846,36033,Franklin County,New York,Franklin-New York
1847,36035,Fulton County,New York,Fulton-New York
1848,36037,Genesee County,New York,Genesee-New York
1849,36039,Greene County,New York,Greene-New York
1850,36041,Hamilton County,New York,Hamilton-New York
1851,36043,Herkimer County,New York,Herkimer-New York
1852,36045,Jefferson County,New York,Jefferson-New York
1853,36047,Kings County,New York,Kings-New York
1854,36049,Lewis County,New York,Lewis-New York
1855,36051,Livingston County,New York,Livingston-New York
1856,36053,Madison County,New York,Madison-New York
1857,36055,Monroe County,New York,Monroe-New York
1858,36057,Montgomery County,New York,Montgomery-New York
1859,36059,Nassau County,New York,Nassau-New York
1860,36061,New York County,New York,New York-New York
1861,36063,Niagara County,New York,Niagara-New York
1862,36065,Oneida County,New York,Oneida-New York
1863,36067,Onondaga County,New York,Onondaga-New York
1864,36069,Ontario County,New York,Ontario-New York
1865,36071,Orange County,New York,Orange-New York
1866,36073,Orleans County,New York,Orleans-New York
1867,36075,Oswego County,New York,Oswego-New York
1868,36077,Otsego County,New York,Otsego-New York
1869,36079,Putnam County,New York,Putnam-New York
1870,36081,Queens County,New York,Queens-New York
1871,36083,Rensselaer County,New York,Rensselaer-New York
1872,36085,Richmond County,New York,Richmond-New York
1873,36087,Rockland County,New York,Rockland-New York
1874,36089,St. Lawrence County,New York,St. Lawrence-New York
1875,36091,Saratoga County,New York,Saratoga-New York
1876,36093,Schenectady County,New York,Schenectady-New York
1877,36095,Schoharie County,New York,Schoharie-New York
1878,36097,Schuyler County,New York,Schuyler-New York
1879,36099,Seneca County,New York,Seneca-New York
1880,36101,Steuben County,New York,Steuben-New York
1881,36103,Suffolk County,New York,Suffolk-New York
1882,36105,Sullivan County,New York,Sullivan-New York
1883,36107,Tioga County,New York,Tioga-New York
1884,36109,Tompkins County,New York,Tompkins-New York
1885,36111,Ulster County,New York,Ulster-New York
1886,36113,Warren County,New York,Warren-New York
1887,36115,Washington County,New York,Washington-New York
1888,36117,Wayne County,New York,Wayne-New York
1889,36119,Westchester County,New York,Westchester-New York
1890,36121,Wyoming County,New York,Wyoming-New York
1891,36123,Yates County,New York,Yates-New York
1892,37001,Alamance County,North Carolina,Alamance-North Carolina
1893,37003,Alexander County,North Carolina,Alexander-North Carolina
1894,37005,Alleghany County,North Carolina,Alleghany-North Carolina
1895,37007,Anson County,North Carolina,Anson-North Carolina
1896,37009,Ashe County,North Carolina,Ashe-North Carolina
1897,37011,Avery County,North Carolina,Avery-North Carolina
1898,37013,Beaufort County,North Carolina,Beaufort-North Carolina
1899,37015,Bertie County,North Carolina,Bertie-North Carolina
1900,37017,Bladen County,North Carolina,Bladen-North Carolina
1901,37019,Brunswick County,North Carolina,Brunswick-North Carolina
1902,37021,Buncombe County,North Carolina,Buncombe-North Carolina
1903,37023,Burke County,North Carolina,Burke-North Carolina
1904,37025,Cabarrus County,North Carolina,Cabarrus-North Carolina
1905,37027,Caldwell County,North Carolina,Caldwell-North Carolina
1906,37029,Camden County,North Carolina,Camden-North Carolina
1907,37031,Carteret County,North Carolina,Carteret-North Carolina
1908,37033,Caswell County,North Carolina,Caswell-North Carolina
1909,37035,Catawba County,North Carolina,Catawba-North Carolina
1910,37037,Chatham County,North Carolina,Chatham-North Carolina
1911,37039,Cherokee County,North Carolina,Cherokee-North Carolina
1912,37041,Chowan County,North Carolina,Chowan-North Carolina
1913,37043,Clay County,North Carolina,Clay-North Carolina
1914,37045,Cleveland County,North Carolina,Cleveland-North Carolina
1915,37047,Columbus County,North Carolina,Columbus-North Carolina
1916,37049,Craven County,North Carolina,Craven-North Carolina
1917,37051,Cumberland County,North Carolina,Cumberland-North Carolina
1918,37053,Currituck County,North Carolina,Currituck-North Carolina
1919,37055,Dare County,North Carolina,Dare-North Carolina
1920,37057,Davidson County,North Carolina,Davidson-North Carolina
1921,37059,Davie County,North Carolina,Davie-North Carolina
1922,37061,Duplin County,North Carolina,Duplin-North Carolina
1923,37063,Durham County,North Carolina,Durham-North Carolina
1924,37065,Edgecombe County,North Carolina,Edgecombe-North Carolina
1925,37067,Forsyth County,North Carolina,Forsyth-North Carolina
1926,37069,Franklin County,North Carolina,Franklin-North Carolina
1927,37071,Gaston County,North Carolina,Gaston-North Carolina
1928,37073,Gates County,North Carolina,Gates-North Carolina
1929,37075,Graham County,North Carolina,Graham-North Carolina
1930,37077,Granville County,North Carolina,Granville-North Carolina
1931,37079,Greene County,North Carolina,Greene-North Carolina
1932,37081,Guilford County,North Carolina,Guilford-North Carolina
1933,37083,Halifax County,North Carolina,Halifax-North Carolina
1934,37085,Harnett County,North Carolina,Harnett-North Carolina
1935,37087,Haywood County,North Carolina,Haywood-North Carolina
1936,37089,Henderson County,North Carolina,Henderson-North Carolina
1937,37091,Hertford County,North Carolina,Hertford-North Carolina
1938,37093,Hoke County,North Carolina,Hoke-North Carolina
1939,37095,Hyde County,North Carolina,Hyde-North Carolina
1940,37097,Iredell County,North Carolina,Iredell-North Carolina
1941,37099,Jackson County,North Carolina,Jackson-North Carolina
1942,37101,Johnston County,North Carolina,Johnston-North Carolina
1943,37103,Jones County,North Carolina,Jones-North Carolina
1944,37105,Lee County,North Carolina,Lee-North Carolina
1945,37107,Lenoir County,North Carolina,Lenoir-North Carolina
1946,37109,Lincoln County,North Carolina,Lincoln-North Carolina
1947,37111,McDowell County,North Carolina,McDowell-North Carolina
1948,37113,Macon County,North Carolina,Macon-North Carolina
1949,37115,Madison County,North Carolina,Madison-North Carolina
1950,37117,Martin County,North Carolina,Martin-North Carolina
1951,37119,Mecklenburg County,North Carolina,Mecklenburg-North Carolina
1952,37121,Mitchell County,North Carolina,Mitchell-North Carolina
1953,37123,Montgomery County,North Carolina,Montgomery-North Carolina
1954,37125,Moore County,North Carolina,Moore-North Carolina
1955,37127,Nash County,North Carolina,Nash-North Carolina
1956,37129,New Hanover County,North Carolina,New Hanover-North Carolina
1957,37131,Northampton County,North Carolina,Northampton-North Carolina
1958,37133,Onslow County,North Carolina,Onslow-North Carolina
1959,37135,Orange County,North Carolina,Orange-North Carolina
1960,37137,Pamlico County,North Carolina,Pamlico-North Carolina
1961,37139,Pasquotank County,North Carolina,Pasquotank-North Carolina
1962,37141,Pender County,North Carolina,Pender-North Carolina
1963,37143,Perquimans County,North Carolina,Perquimans-North Carolina
1964,37145,Person County,North Carolina,Person-North Carolina
1965,37147,Pitt County,North Carolina,Pitt-North Carolina
1966,37149,Polk County,North Carolina,Polk-North Carolina
1967,37151,Randolph County,North Carolina,Randolph-North Carolina
1968,37153,Richmond County,North Carolina,Richmond-North Carolina
1969,37155,Robeson County,North Carolina,Robeson-North Carolina
1970,37157,Rockingham County,North Carolina,Rockingham-North Carolina
1971,37159,Rowan County,North Carolina,Rowan-North Carolina
1972,37161,Rutherford County,North Carolina,Rutherford-North Carolina
1973,37163,Sampson County,North Carolina,Sampson-North Carolina
1974,37165,Scotland County,North Carolina,Scotland-North Carolina
1975,37167,Stanly County,North Carolina,Stanly-North Carolina
1976,37169,Stokes County,North Carolina,Stokes-North Carolina
1977,37171,Surry County,North Carolina,Surry-North Carolina
1978,37173,Swain County,North Carolina,Swain-North Carolina
1979,37175,Transylvania County,North Carolina,Transylvania-North Carolina
1980,37177,Tyrrell County,North Carolina,Tyrrell-North Carolina
1981,37179,Union County,North Carolina,Union-North Carolina
1982,37181,Vance County,North Carolina,Vance-North Carolina
1983,37183,Wake County,North Carolina,Wake-North Carolina
1984,37185,Warren County,North Carolina,Warren-North Carolina
1985,37187,Washington County,North Carolina,Washington-North Carolina
1986,37189,Watauga County,North Carolina,Watauga-North Carolina
1987,37191,Wayne County,North Carolina,Wayne-North Carolina
1988,37193,Wilkes County,North Carolina,Wilkes-North Carolina
1989,37195,Wilson County,North Carolina,Wilson-North Carolina
1990,37197,Yadkin County,North Carolina,Yadkin-North Carolina
1991,37199,Yancey County,North Carolina,Yancey-North Carolina
1992,38001,Adams County,North Dakota,Adams-North Dakota
1993,38003,Barnes County,North Dakota,Barnes-North Dakota
1994,38005,Benson County,North Dakota,Benson-North Dakota
1995,38007,Billings County,North Dakota,Billings-North Dakota
1996,38009,Bottineau County,North Dakota,Bottineau-North Dakota
1997,38011,Bowman County,North Dakota,Bowman-North Dakota
1998,38013,Burke County,North Dakota,Burke-North Dakota
1999,38015,Burleigh County,North Dakota,Burleigh-North Dakota
2000,38017,Cass County,North Dakota,Cass-North Dakota
2001,38019,Cavalier County,North Dakota,Cavalier-North Dakota
2002,38021,Dickey County,North Dakota,Dickey-North Dakota
2003,38023,Divide County,North Dakota,Divide-North Dakota
2004,38025,Dunn County,North Dakota,Dunn-North Dakota
2005,38027,Eddy County,North Dakota,Eddy-North Dakota
2006,38029,Emmons County,North Dakota,Emmons-North Dakota
2007,38031,Foster County,North Dakota,Foster-North Dakota
2008,38033,Golden Valley County,North Dakota,Golden Valley-North Dakota
2009,38035,Grand Forks County,North Dakota,Grand Forks-North Dakota
2010,38037,Grant County,North Dakota,Grant-North Dakota
2011,38039,Griggs County,North Dakota,Griggs-North Dakota
2012,38041,Hettinger County,North Dakota,Hettinger-North Dakota
2013,38043,Kidder County,North Dakota,Kidder-North Dakota
2014,38045,LaMoure County,North Dakota,LaMoure-North Dakota
2015,38047,Logan County,North Dakota,Logan-North Dakota
2016,38049,McHenry County,North Dakota,McHenry-North Dakota
2017,38051,McIntosh County,North Dakota,McIntosh-North Dakota
2018,38053,McKenzie County,North Dakota,McKenzie-North Dakota
2019,38055,McLean County,North Dakota,McLean-North Dakota
2020,38057,Mercer County,North Dakota,Mercer-North Dakota
2021,38059,Morton County,North Dakota,Morton-North Dakota
2022,38061,Mountrail County,North Dakota,Mountrail-North Dakota
2023,38063,Nelson County,North Dakota,Nelson-North Dakota
2024,38065,Oliver County,North Dakota,Oliver-North Dakota
2025,38067,Pembina County,North Dakota,Pembina-North Dakota
2026,38069,Pierce County,North Dakota,Pierce-North Dakota
2027,38071,Ramsey County,North Dakota,Ramsey-North Dakota
2028,38073,Ransom County,North Dakota,Ransom-North Dakota
2029,38075,Renville County,North Dakota,Renville-North Dakota
2030,38077,Richland County,North Dakota,Richland-North Dakota
2031,38079,Rolette County,North Dakota,Rolette-North Dakota
2032,38081,Sargent County,North Dakota,Sargent-North Dakota
2033,38083,Sheridan County,North Dakota,Sheridan-North Dakota
2034,38085,Sioux County,North Dakota,Sioux-North Dakota
2035,38087,Slope County,North Dakota,Slope-North Dakota
2036,38089,Stark County,North Dakota,Stark-North Dakota
2037,38091,Steele County,North Dakota,Steele-North Dakota
2038,38093,Stutsman County,North Dakota,Stutsman-North Dakota
2039,38095,Towner County,North Dakota,Towner-North Dakota
2040,38097,Traill County,North Dakota,Traill-North Dakota
2041,38099,Walsh County,North Dakota,Walsh-North Dakota
2042,38101,Ward County,North Dakota,Ward-North Dakota
2043,38103,Wells County,North Dakota,Wells-North Dakota
2044,38105,Williams County,North Dakota,Williams-North Dakota
2045,39001,Adams County,Ohio,Adams-Ohio
2046,39003,Allen County,Ohio,Allen-Ohio
2047,39005,Ashland County,Ohio,Ashland-Ohio
2048,39007,Ashtabula County,Ohio,Ashtabula-Ohio
